payment_event_id,transaction_id,attempt_number,payment_method,attempt_timestamp,latency_ms,status,amount_npr
PE000026028,T00024571,1,Card,2025-04-05 11:47:20,1742,success,5070
PE000026029,T00024572,1,IME Pay,2024-11-21 13:16:27,580,success,2417
PE000026030,T00024573,1,Card,2025-03-08 14:44:30,133,success,3982
PE000026031,T00024574,1,IME Pay,2024-03-21 11:56:46,1088,success,205
PE000026032,T00024575,1,IME Pay,2026-01-20 22:33:39,1498,success,1285
PE000026033,T00024576,1,FonePay,2025-02-15 10:11:08,1631,success,32257
PE000026034,T00024577,1,eSewa,2025-11-26 20:47:23,1737,success,11694
PE000026035,T00024578,1,Card,2024-10-08 11:43:09,1542,success,10698
PE000026036,T00024579,1,FonePay,2025-07-13 19:10:36,1396,success,2927
PE000026037,T00024580,1,FonePay,2024-05-25 15:49:51,1165,success,15010
PE000026038,T00024581,1,Card,2025-10-23 20:41:29,1463,success,1442
PE000026039,T00024582,1,eSewa,2024-12-26 13:50:41,1594,success,17859
PE000026040,T00024583,1,Cash,2025-07-17 18:59:13,1154,success,1041
PE000026041,T00024584,1,Cash,2024-01-08 18:18:54,2444,success,2545
PE000026042,T00024585,1,IME Pay,2025-07-31 19:30:35,1205,retry,923
PE000026043,T00024585,2,IME Pay,2025-07-31 19:30:41,1479,retry,923
PE000026044,T00024585,3,IME Pay,2025-07-31 19:30:47,1462,success,923
PE000026045,T00024586,1,Cash,2024-09-09 19:43:51,570,success,3250
PE000026046,T00024587,1,FonePay,2024-06-17 18:31:23,1865,success,1940
PE000026047,T00024588,1,Cash,2024-05-30 19:14:35,1072,success,19250
PE000026048,T00024589,1,FonePay,2026-03-21 20:40:23,1879,success,2332
PE000026049,T00024590,1,Card,2026-01-31 15:59:43,1753,success,3746
PE000026050,T00024591,1,Card,2024-02-05 20:00:16,994,success,3195
PE000026051,T00024592,1,eSewa,2025-09-05 18:03:17,1012,success,563
PE000026052,T00024593,1,eSewa,2024-06-23 10:05:37,1089,retry,1603
PE000026053,T00024593,2,eSewa,2024-06-23 10:05:43,1865,retry,1603
PE000026054,T00024593,3,eSewa,2024-06-23 10:05:49,2071,success,1603
PE000026055,T00024594,1,Khalti,2024-06-17 15:55:24,2170,success,10563
PE000026056,T00024595,1,Cash,2025-09-14 07:52:31,995,success,687
PE000026057,T00024596,1,IME Pay,2025-12-31 16:59:03,1227,retry,3745
PE000026058,T00024596,2,IME Pay,2025-12-31 16:59:09,1155,success,3745
PE000026059,T00024597,1,IME Pay,2025-02-13 17:28:23,1400,success,7385
PE000026060,T00024598,1,Cash,2024-08-10 11:02:09,1964,success,721
PE000026061,T00024599,1,eSewa,2025-06-22 18:08:47,2485,success,3955
PE000026062,T00024600,1,Card,2025-11-13 10:48:39,1630,success,746
PE000026063,T00024601,1,Cash,2025-07-26 15:41:19,1550,success,9211
PE000026064,T00024602,1,ConnectIPS,2025-07-19 16:34:35,1482,retry,3002
PE000026065,T00024602,2,ConnectIPS,2025-07-19 16:34:41,1353,success,3002
PE000026066,T00024603,1,Cash,2025-03-09 19:37:28,1631,success,835
PE000026067,T00024604,1,Khalti,2026-03-30 18:34:25,1320,success,1510
PE000026068,T00024605,1,Card,2024-04-29 08:26:46,887,success,9702
PE000026069,T00024606,1,eSewa,2026-01-23 13:30:17,1555,success,15490
PE000026070,T00024607,1,IME Pay,2025-09-24 11:56:03,1212,success,8350
PE000026071,T00024608,1,Card,2024-06-15 21:00:59,1150,success,11352
PE000026072,T00024609,1,Cash,2025-12-26 18:49:39,897,success,2155
PE000026073,T00024610,1,IME Pay,2026-02-01 09:03:19,1748,success,3193
PE000026074,T00024611,1,eSewa,2025-07-29 17:20:06,120,success,515
PE000026075,T00024612,1,Cash,2025-02-07 21:38:19,2531,success,7474
PE000026076,T00024613,1,IME Pay,2025-08-23 13:23:10,2156,success,5170
PE000026077,T00024614,1,IME Pay,2024-07-28 17:22:54,1542,success,251
PE000026078,T00024615,1,FonePay,2025-04-05 16:59:11,1333,success,9703
PE000026079,T00024616,1,eSewa,2024-11-10 17:18:29,979,success,2907
PE000026080,T00024617,1,FonePay,2025-12-19 16:14:41,1450,success,7447
PE000026081,T00024618,1,Khalti,2024-05-16 14:29:47,1131,success,2668
PE000026082,T00024619,1,eSewa,2025-07-08 19:25:30,2039,success,2060
PE000026083,T00024620,1,Khalti,2024-09-21 14:21:45,1015,success,12453
PE000026084,T00024621,1,eSewa,2025-10-02 20:46:56,1367,success,14601
PE000026085,T00024622,1,FonePay,2026-01-07 15:25:28,630,success,45368
PE000026086,T00024623,1,Khalti,2024-02-12 21:30:48,424,success,10162
PE000026087,T00024624,1,eSewa,2025-06-03 17:29:40,2568,success,7503
PE000026088,T00024625,1,Card,2025-09-18 22:53:53,1542,success,3261
PE000026089,T00024626,1,Cash,2025-09-19 17:04:24,1574,success,6504
PE000026090,T00024627,1,Cash,2024-03-08 12:31:04,1851,success,76
PE000026091,T00024628,1,Khalti,2025-01-31 19:54:42,1918,retry,2129
PE000026092,T00024628,2,Khalti,2025-01-31 19:54:48,688,retry,2129
PE000026093,T00024628,3,Khalti,2025-01-31 19:54:54,613,success,2129
PE000026094,T00024629,1,eSewa,2026-02-15 17:54:36,2340,retry,5338
PE000026095,T00024629,2,eSewa,2026-02-15 17:54:42,2340,success,5338
PE000026096,T00024630,1,Card,2024-07-31 15:56:03,960,success,13932
PE000026097,T00024631,1,Card,2025-08-07 20:58:45,2262,success,7307
PE000026098,T00024632,1,Cash,2025-02-06 21:27:32,1826,success,12270
PE000026099,T00024633,1,Cash,2025-06-26 18:36:36,2121,success,429
PE000026100,T00024634,1,eSewa,2025-09-24 18:49:50,1850,success,4875
PE000026101,T00024635,1,Card,2025-02-15 16:33:31,386,success,6264
PE000026102,T00024636,1,eSewa,2024-05-21 16:43:35,780,success,6925
PE000026103,T00024637,1,eSewa,2024-10-24 16:31:36,1477,success,711
PE000026104,T00024638,1,Cash,2024-12-31 17:09:23,2147,success,807
PE000026105,T00024639,1,Cash,2025-05-20 15:35:17,2319,success,15003
PE000026106,T00024640,1,FonePay,2024-05-28 15:13:25,1443,success,1775
PE000026107,T00024641,1,eSewa,2025-08-22 17:18:06,752,success,5879
PE000026108,T00024642,1,eSewa,2025-03-13 21:21:20,925,success,11923
PE000026109,T00024643,1,eSewa,2025-06-29 19:03:40,2257,success,1267
PE000026110,T00024644,1,Card,2024-04-26 20:48:57,2085,success,20340
PE000026111,T00024645,1,Khalti,2025-03-28 21:17:01,582,success,31087
PE000026112,T00024646,1,FonePay,2024-11-29 09:59:18,1482,success,1556
PE000026113,T00024647,1,FonePay,2026-03-28 16:35:17,1222,success,913
PE000026114,T00024648,1,FonePay,2025-06-27 16:27:34,1294,success,7479
PE000026115,T00024649,1,Card,2025-05-04 14:22:02,1327,success,1976
PE000026116,T00024650,1,eSewa,2024-10-12 00:10:30,1746,success,6957
PE000026117,T00024651,1,FonePay,2024-07-08 17:16:49,1603,success,4238
PE000026118,T00024652,1,IME Pay,2025-08-24 18:50:46,2301,success,2833
PE000026119,T00024653,1,Khalti,2026-01-18 20:29:01,1835,success,2531
PE000026120,T00024654,1,Cash,2024-12-12 10:14:13,1898,success,6345
PE000026121,T00024655,1,FonePay,2026-02-28 20:11:15,2129,success,2879
PE000026122,T00024656,1,Khalti,2024-12-08 21:40:39,2032,success,2609
PE000026123,T00024657,1,Cash,2025-09-18 18:26:46,1354,success,12273
PE000026124,T00024658,1,Khalti,2025-12-21 15:04:01,1307,success,1036
PE000026125,T00024659,1,Cash,2024-04-12 21:19:23,1369,success,7724
PE000026126,T00024660,1,Khalti,2024-10-25 17:07:34,1695,success,10857
PE000026127,T00024661,1,Khalti,2024-02-06 09:26:48,1989,success,6652
PE000026128,T00024662,1,eSewa,2024-03-19 19:29:33,1080,success,40
PE000026129,T00024663,1,Card,2025-11-27 18:30:37,1115,success,1377
PE000026130,T00024664,1,Card,2025-11-16 21:28:38,964,success,6398
PE000026131,T00024665,1,Cash,2024-04-11 12:26:17,1750,success,9556
PE000026132,T00024666,1,Card,2024-12-13 21:45:43,928,success,5207
PE000026133,T00024667,1,Khalti,2024-08-07 17:57:54,1702,success,7677
PE000026134,T00024668,1,FonePay,2025-03-23 20:06:39,1149,success,14596
PE000026135,T00024669,1,eSewa,2025-04-19 09:54:26,926,success,10071
PE000026136,T00024670,1,IME Pay,2025-07-28 16:04:05,2354,success,11450
PE000026137,T00024671,1,Card,2024-12-22 15:42:51,270,success,1796
PE000026138,T00024672,1,Khalti,2025-03-08 21:42:50,1682,success,1006
PE000026139,T00024673,1,Card,2024-05-01 08:13:00,1040,success,12221
PE000026140,T00024674,1,eSewa,2024-06-21 20:21:40,2000,success,2505
PE000026141,T00024675,1,Khalti,2025-08-30 10:04:19,1480,success,4599
PE000026142,T00024676,1,FonePay,2024-04-09 18:46:16,1459,success,4317
PE000026143,T00024677,1,IME Pay,2024-11-22 16:34:05,1446,success,13224
PE000026144,T00024678,1,IME Pay,2024-10-25 15:33:56,1917,success,2380
PE000026145,T00024679,1,Card,2025-02-27 09:51:26,2072,success,11259
PE000026146,T00024680,1,Khalti,2025-10-26 19:37:30,1891,success,653
PE000026147,T00024681,1,Card,2024-01-05 16:41:24,1819,success,7180
PE000026148,T00024682,1,FonePay,2025-07-12 17:57:35,1551,success,2328
PE000026149,T00024683,1,Cash,2024-04-29 13:19:19,619,success,3385
PE000026150,T00024684,1,eSewa,2026-01-31 20:33:56,1975,success,4798
PE000026151,T00024685,1,Cash,2025-01-28 11:44:54,1462,success,22430
PE000026152,T00024686,1,IME Pay,2025-10-25 18:18:01,1841,success,2175
PE000026153,T00024687,1,eSewa,2024-01-06 15:40:53,1441,success,4817
PE000026154,T00024688,1,IME Pay,2024-09-22 09:00:52,873,success,19630
PE000026155,T00024689,1,FonePay,2025-01-26 18:17:37,1550,success,2413
PE000026156,T00024690,1,Card,2024-09-28 12:32:38,1073,success,10846
PE000026157,T00024691,1,Cash,2025-11-07 15:58:53,1781,success,1497
PE000026158,T00024692,1,IME Pay,2024-06-13 11:16:13,1986,success,1988
PE000026159,T00024693,1,eSewa,2025-10-26 10:50:55,1398,success,6339
PE000026160,T00024694,1,FonePay,2025-05-06 14:51:49,1654,success,45985
PE000026161,T00024695,1,FonePay,2024-09-07 21:44:35,120,success,516
PE000026162,T00024696,1,eSewa,2026-02-04 12:56:01,1433,retry,10730
PE000026163,T00024696,2,eSewa,2026-02-04 12:56:07,1863,success,10730
PE000026164,T00024697,1,Card,2025-08-22 17:52:35,2497,success,1341
PE000026165,T00024698,1,eSewa,2024-01-21 12:34:11,1318,retry,11762
PE000026166,T00024698,2,eSewa,2024-01-21 12:34:17,758,success,11762
PE000026167,T00024699,1,Cash,2024-09-19 13:55:17,1075,success,23451
PE000026168,T00024700,1,Card,2025-12-04 17:43:55,1233,success,1965
PE000026169,T00024701,1,IME Pay,2025-01-07 18:50:05,567,success,12802
PE000026170,T00024702,1,Khalti,2026-03-01 17:54:36,1609,success,6678
PE000026171,T00024703,1,Khalti,2024-03-23 14:20:57,344,retry,3619
PE000026172,T00024703,2,Khalti,2024-03-23 14:21:03,2115,success,3619
PE000026173,T00024704,1,Card,2024-12-17 12:07:06,453,success,35248
PE000026174,T00024705,1,Khalti,2025-01-14 17:13:34,2296,success,1668
PE000026175,T00024706,1,FonePay,2024-07-25 20:06:19,2327,success,4363
PE000026176,T00024707,1,eSewa,2024-09-07 19:11:35,1361,success,2642
PE000026177,T00024708,1,FonePay,2024-03-23 19:59:02,339,success,1783
PE000026178,T00024709,1,Khalti,2024-11-12 19:01:02,954,success,10692
PE000026179,T00024710,1,eSewa,2025-10-16 12:04:44,1826,success,333
PE000026180,T00024711,1,ConnectIPS,2024-04-19 16:16:01,1884,retry,2265
PE000026181,T00024711,2,ConnectIPS,2024-04-19 16:16:07,1048,retry,2265
PE000026182,T00024711,3,ConnectIPS,2024-04-19 16:16:13,1451,success,2265
PE000026183,T00024712,1,IME Pay,2024-11-23 18:32:29,2012,success,14495
PE000026184,T00024713,1,Khalti,2025-01-17 19:12:38,2283,retry,5812
PE000026185,T00024713,2,Khalti,2025-01-17 19:12:44,1944,success,5812
PE000026186,T00024714,1,Card,2025-08-26 14:15:45,1195,success,38
PE000026187,T00024715,1,Cash,2024-01-14 12:04:59,1903,success,5144
PE000026188,T00024716,1,Khalti,2024-04-02 19:32:41,1884,success,6273
PE000026189,T00024717,1,Cash,2024-10-13 13:21:32,1117,success,5518
PE000026190,T00024718,1,FonePay,2025-10-07 16:44:45,2630,success,4074
PE000026191,T00024719,1,Card,2025-01-18 10:34:33,1718,success,5622
PE000026192,T00024720,1,Card,2024-03-30 16:50:32,1853,success,6643
PE000026193,T00024721,1,IME Pay,2025-06-21 19:15:04,2565,success,3239
PE000026194,T00024722,1,IME Pay,2025-06-01 12:20:02,2016,success,3395
PE000026195,T00024723,1,FonePay,2024-01-09 19:39:16,1942,success,22882
PE000026196,T00024724,1,FonePay,2026-02-10 10:36:47,1875,success,5229
PE000026197,T00024725,1,Card,2025-02-27 19:04:13,222,success,2845
PE000026198,T00024726,1,Khalti,2026-02-28 18:33:19,2793,success,1135
PE000026199,T00024727,1,Khalti,2025-02-13 14:00:56,2479,success,436
PE000026200,T00024728,1,Card,2024-11-24 10:29:38,1335,success,8640
PE000026201,T00024729,1,IME Pay,2024-01-25 19:48:36,389,success,1674
PE000026202,T00024730,1,eSewa,2025-03-24 13:09:57,603,success,1632
PE000026203,T00024731,1,eSewa,2026-03-02 11:06:17,197,success,15978
PE000026204,T00024732,1,eSewa,2025-12-21 20:10:13,1483,success,1679
PE000026205,T00024733,1,IME Pay,2025-03-19 18:41:33,1967,success,4932
PE000026206,T00024734,1,FonePay,2024-11-30 11:42:04,1435,success,8998
PE000026207,T00024735,1,IME Pay,2024-02-04 17:58:44,376,success,2957
PE000026208,T00024736,1,FonePay,2024-01-27 18:21:45,1824,success,2657
PE000026209,T00024737,1,Cash,2024-09-27 21:38:07,1481,success,7227
PE000026210,T00024738,1,eSewa,2025-03-01 15:18:25,1662,retry,7426
PE000026211,T00024738,2,eSewa,2025-03-01 15:18:31,2479,success,7426
PE000026212,T00024739,1,eSewa,2024-06-09 09:26:44,1895,retry,10015
PE000026213,T00024739,2,eSewa,2024-06-09 09:26:50,237,success,10015
PE000026214,T00024740,1,FonePay,2024-08-28 17:51:06,2575,success,8502
PE000026215,T00024741,1,FonePay,2025-04-17 13:52:15,1474,success,2111
PE000026216,T00024742,1,eSewa,2025-07-27 11:44:57,1479,success,23441
PE000026217,T00024743,1,Card,2025-04-05 13:19:25,327,success,9892
PE000026218,T00024744,1,Khalti,2025-03-28 13:26:27,989,success,16532
PE000026219,T00024745,1,eSewa,2025-12-29 09:40:06,2024,success,2265
PE000026220,T00024746,1,IME Pay,2024-11-09 18:36:40,478,success,9127
PE000026221,T00024747,1,eSewa,2024-08-22 18:11:59,1890,success,4653
PE000026222,T00024748,1,ConnectIPS,2024-08-11 15:09:30,1286,success,16757
PE000026223,T00024749,1,Cash,2024-05-01 13:08:28,2189,success,783
PE000026224,T00024750,1,Cash,2024-05-30 12:47:49,2064,success,2380
PE000026225,T00024751,1,Card,2025-01-16 19:35:23,1216,success,2000
PE000026226,T00024752,1,FonePay,2025-02-27 11:51:05,1732,success,3246
PE000026227,T00024753,1,FonePay,2025-09-07 14:19:32,1582,success,466
PE000026228,T00024754,1,Khalti,2026-01-26 17:48:17,2047,success,939
PE000026229,T00024755,1,Khalti,2025-07-11 16:18:48,2612,success,695
PE000026230,T00024756,1,Khalti,2025-03-05 19:35:53,1482,success,12942
PE000026231,T00024757,1,FonePay,2025-06-01 13:27:20,1213,retry,2017
PE000026232,T00024757,2,FonePay,2025-06-01 13:27:26,1518,success,2017
PE000026233,T00024758,1,IME Pay,2025-08-30 17:56:23,1933,success,1880
PE000026234,T00024759,1,IME Pay,2024-06-15 06:01:42,1018,success,1666
PE000026235,T00024760,1,FonePay,2024-02-14 20:19:24,1171,success,5641
PE000026236,T00024761,1,Khalti,2024-02-23 19:31:25,2054,success,1933
PE000026237,T00024762,1,Khalti,2024-09-26 19:21:52,669,success,23280
PE000026238,T00024763,1,IME Pay,2025-10-20 19:17:03,543,success,7482
PE000026239,T00024764,1,Card,2024-06-22 16:20:49,918,success,227
PE000026240,T00024765,1,Cash,2025-03-23 17:12:33,2450,success,12550
PE000026241,T00024766,1,FonePay,2025-01-03 19:17:47,1846,success,884
PE000026242,T00024767,1,FonePay,2024-08-05 17:19:01,1109,success,6316
PE000026243,T00024768,1,Cash,2025-01-05 17:17:07,1057,success,4309
PE000026244,T00024769,1,Card,2024-08-22 14:19:54,2314,success,4371
PE000026245,T00024770,1,eSewa,2024-10-01 12:47:22,1171,success,3241
PE000026246,T00024771,1,IME Pay,2026-01-10 19:16:22,2334,success,4537
PE000026247,T00024772,1,FonePay,2025-08-28 08:53:20,1550,success,17474
PE000026248,T00024773,1,Cash,2024-02-13 18:56:05,120,success,6512
PE000026249,T00024774,1,Cash,2025-08-12 13:10:19,1922,success,18630
PE000026250,T00024775,1,Card,2024-06-14 18:43:42,962,success,14432
PE000026251,T00024776,1,FonePay,2025-10-03 17:31:57,1063,success,3611
PE000026252,T00024777,1,Khalti,2025-03-21 13:33:12,734,success,8396
PE000026253,T00024778,1,Khalti,2025-05-31 16:10:50,1330,success,2364
PE000026254,T00024779,1,Cash,2025-03-15 19:54:10,1025,success,1653
PE000026255,T00024780,1,Cash,2024-06-22 19:48:42,1805,success,2159
PE000026256,T00024781,1,Khalti,2024-04-28 18:58:33,1234,success,5936
PE000026257,T00024782,1,eSewa,2025-11-20 16:14:45,2351,success,1019
PE000026258,T00024783,1,Khalti,2025-12-19 10:37:01,2103,success,1797
PE000026259,T00024784,1,Card,2025-08-10 20:15:31,1314,success,4309
PE000026260,T00024785,1,Cash,2025-02-05 17:16:54,619,success,3147
PE000026261,T00024786,1,eSewa,2025-11-09 09:14:43,1416,success,116
PE000026262,T00024787,1,Khalti,2024-07-25 19:27:07,2107,success,14803
PE000026263,T00024788,1,eSewa,2025-05-08 15:23:57,1834,success,576
PE000026264,T00024789,1,eSewa,2024-05-03 19:50:23,2177,success,4512
PE000026265,T00024790,1,IME Pay,2024-01-13 12:40:22,1492,success,3208
PE000026266,T00024791,1,IME Pay,2024-01-16 19:19:28,885,success,775
PE000026267,T00024792,1,Khalti,2024-11-20 21:12:47,1334,success,1514
PE000026268,T00024793,1,eSewa,2025-12-12 09:50:20,875,success,425
PE000026269,T00024794,1,eSewa,2025-10-20 17:14:22,1659,success,3738
PE000026270,T00024795,1,eSewa,2024-07-08 10:01:46,2016,success,141
PE000026271,T00024796,1,Card,2025-10-11 22:34:19,2259,success,6058
PE000026272,T00024797,1,Cash,2025-10-18 16:16:12,566,success,504
PE000026273,T00024798,1,eSewa,2025-11-09 10:09:47,1459,success,1358
PE000026274,T00024799,1,Khalti,2024-09-19 11:37:37,1299,success,1810
PE000026275,T00024800,1,IME Pay,2024-04-06 16:25:54,1660,success,2865
PE000026276,T00024801,1,IME Pay,2024-01-07 15:24:36,1408,success,4347
PE000026277,T00024802,1,Khalti,2025-09-20 18:12:22,1686,retry,1294
PE000026278,T00024802,2,Khalti,2025-09-20 18:12:28,1733,success,1294
PE000026279,T00024803,1,IME Pay,2026-02-15 17:25:04,2247,success,1415
PE000026280,T00024804,1,IME Pay,2025-07-21 16:23:10,1218,success,922
PE000026281,T00024805,1,eSewa,2025-08-29 21:28:30,1655,success,18817
PE000026282,T00024806,1,Khalti,2025-11-21 11:13:09,1037,success,12253
PE000026283,T00024807,1,eSewa,2024-05-15 17:29:48,969,success,10155
PE000026284,T00024808,1,Cash,2025-09-23 18:28:53,1406,success,41403
PE000026285,T00024809,1,Khalti,2025-02-14 13:44:24,232,success,98
PE000026286,T00024810,1,Cash,2025-08-26 19:33:21,1665,success,10589
PE000026287,T00024811,1,Khalti,2025-05-18 11:51:17,2378,success,21943
PE000026288,T00024812,1,eSewa,2025-08-30 19:00:35,2054,success,3791
PE000026289,T00024813,1,FonePay,2025-06-07 06:33:41,1054,success,33605
PE000026290,T00024814,1,IME Pay,2026-01-02 16:23:10,1624,success,2589
PE000026291,T00024815,1,FonePay,2025-10-29 17:09:48,789,success,4728
PE000026292,T00024816,1,Card,2026-03-13 18:14:25,1167,success,2367
PE000026293,T00024817,1,Card,2024-03-29 15:40:57,1368,success,5250
PE000026294,T00024818,1,eSewa,2025-11-14 10:47:27,1753,success,1355
PE000026295,T00024819,1,FonePay,2026-02-28 18:48:41,628,success,3774
PE000026296,T00024820,1,Khalti,2025-09-07 16:33:32,2086,success,829
PE000026297,T00024821,1,FonePay,2026-02-15 17:09:38,1285,success,4800
PE000026298,T00024822,1,Khalti,2025-06-05 12:03:37,607,success,5199
PE000026299,T00024823,1,eSewa,2025-06-29 13:02:00,645,success,11938
PE000026300,T00024824,1,Card,2024-03-31 11:56:52,2111,success,13550
PE000026301,T00024825,1,FonePay,2024-09-21 12:38:18,1859,success,8433
PE000026302,T00024826,1,IME Pay,2025-02-14 17:16:27,1843,success,418
PE000026303,T00024827,1,IME Pay,2025-08-09 08:45:02,1597,success,5701
PE000026304,T00024828,1,IME Pay,2025-06-24 20:11:19,2330,success,4470
PE000026305,T00024829,1,Khalti,2025-10-07 09:59:49,1648,success,1859
PE000026306,T00024830,1,Khalti,2025-06-26 09:26:20,1308,success,1787
PE000026307,T00024831,1,eSewa,2024-12-06 13:02:15,1275,success,30487
PE000026308,T00024832,1,IME Pay,2024-08-31 16:39:35,1058,success,7791
PE000026309,T00024833,1,Khalti,2024-02-18 14:55:28,825,success,529
PE000026310,T00024834,1,eSewa,2024-11-11 17:57:50,979,success,23067
PE000026311,T00024835,1,eSewa,2025-11-06 18:50:14,942,success,10042
PE000026312,T00024836,1,Khalti,2025-06-06 21:35:03,1485,success,8474
PE000026313,T00024837,1,Khalti,2024-08-03 09:21:04,1334,success,10846
PE000026314,T00024838,1,FonePay,2025-03-23 19:48:18,689,success,21966
PE000026315,T00024839,1,FonePay,2025-12-29 13:03:24,1080,success,944
PE000026316,T00024840,1,Khalti,2025-02-14 08:26:09,788,success,12463
PE000026317,T00024841,1,Cash,2025-10-11 17:15:39,1041,success,5516
PE000026318,T00024842,1,IME Pay,2025-12-24 10:40:11,1175,success,1434
PE000026319,T00024843,1,IME Pay,2024-09-21 13:55:18,1301,success,2178
PE000026320,T00024844,1,Khalti,2024-12-17 21:08:51,1064,success,1739
PE000026321,T00024845,1,Cash,2024-04-10 21:29:19,1098,success,840
PE000026322,T00024846,1,IME Pay,2025-10-11 14:03:24,1662,success,5248
PE000026323,T00024847,1,IME Pay,2024-10-09 20:39:28,1023,success,19598
